RouteID,POL,POD,High_Incidents,Medium_Incidents,Low_Incidents,No_Of_Travels,No_Of_Transhipments,Average_Transit_Days,Distance,Crew_Experience_Level,Training_Programs,Navigational_Risks,Carbon_Emissions,Operational_Cost,Total_Revenue,Regulatory_Compliance,Previous_Safety_Awards,Emergency_Response_Plans,Cargo_Type,Ship_Type,Average_Vessel_Age,Cargo_Value,RiskScore,Risk_Category
900,PortA,PortZ,1,4,3,62,2,18,1662,14,regular,congested areas,622,374988,923197,compliant,yes,in place,hazardous,container,6,470893,33,Medium
901,PortC,PortX,1,1,2,26,0,18,1270,19,regular,congested areas,780,461046,1062933,non-compliant,no,in place,hazardous,bulk carrier,6,283850,44,Medium
902,PortB,PortX,1,4,1,73,1,25,1663,13,irregular,congested areas,892,317368,857758,compliant,no,not in place,non-hazardous,container,16,306800,26,Low
903,PortC,PortX,1,2,6,93,0,22,1807,14,regular,congested areas,608,402345,826225,compliant,no,not in place,non-hazardous,container,11,387788,36,Medium
904,PortB,PortY,1,0,0,70,2,21,1275,18,irregular,clear,870,428744,983935,non-compliant,yes,not in place,hazardous,bulk carrier,4,212338,40,Medium
905,PortA,PortZ,1,2,3,66,0,28,1316,13,irregular,congested areas,986,287472,1117690,non-compliant,no,not in place,non-hazardous,container,9,204945,22,Low
906,PortA,PortY,1,0,2,86,1,17,1703,13,regular,congested areas,692,333300,774602,non-compliant,no,not in place,hazardous,container,11,388095,28,Low
907,PortB,PortZ,0,4,5,97,2,23,1554,14,irregular,clear,616,283842,927477,compliant,yes,in place,non-hazardous,container,5,305505,22,Low
908,PortA,PortY,1,3,0,46,1,20,1610,16,regular,congested areas,753,297219,690125,non-compliant,no,not in place,hazardous,container,8,259850,23,Low
909,PortC,PortX,1,1,1,16,2,21,1568,15,irregular,congested areas,927,267508,891019,non-compliant,yes,not in place,hazardous,bulk carrier,16,410337,20,Low
910,PortB,PortZ,1,4,6,17,2,26,1578,12,irregular,clear,748,291404,955130,compliant,no,in place,hazardous,bulk carrier,24,268807,23,Low
911,PortA,PortY,0,0,4,96,0,22,1234,13,regular,congested areas,976,479683,821806,compliant,yes,not in place,non-hazardous,container,13,322548,46,Medium
912,PortC,PortZ,0,0,4,87,0,22,1709,13,irregular,clear,866,289781,881451,compliant,yes,not in place,non-hazardous,bulk carrier,5,260386,22,Low
913,PortC,PortZ,0,0,2,77,1,24,1733,14,irregular,clear,927,379133,738765,non-compliant,yes,not in place,hazardous,bulk carrier,10,380343,34,Medium
914,PortA,PortY,1,0,6,30,0,18,1454,15,irregular,congested areas,705,333930,961561,compliant,no,in place,non-hazardous,bulk carrier,12,483207,28,Low
915,PortA,PortY,1,1,0,70,0,16,1491,15,irregular,clear,980,452504,1108354,non-compliant,no,not in place,non-hazardous,container,15,163896,43,Medium
916,PortC,PortZ,1,2,3,83,2,15,1193,11,irregular,congested areas,634,472956,785428,non-compliant,no,not in place,hazardous,container,16,361265,45,Medium
917,PortB,PortZ,0,3,0,95,0,12,1602,17,irregular,congested areas,718,440908,856599,non-compliant,no,not in place,non-hazardous,bulk carrier,18,435658,41,Medium
918,PortA,PortX,1,1,6,89,2,28,1614,15,irregular,congested areas,613,389883,1025381,non-compliant,yes,not in place,non-hazardous,bulk carrier,11,307852,35,Medium
919,PortA,PortZ,0,0,5,84,2,15,1487,17,irregular,clear,613,343360,1131813,compliant,no,in place,hazardous,bulk carrier,12,236895,29,Low
920,PortB,PortX,0,1,4,95,2,19,1724,15,regular,clear,865,274254,726021,compliant,no,in place,hazardous,bulk carrier,2,392096,20,Low
921,PortB,PortX,0,4,2,38,1,18,1433,17,irregular,clear,739,527990,924682,non-compliant,yes,not in place,non-hazardous,container,6,450165,52,Medium
922,PortA,PortX,0,0,1,34,1,21,1612,15,regular,clear,893,311178,992469,non-compliant,yes,not in place,non-hazardous,bulk carrier,5,439052,25,Low
923,PortB,PortZ,0,3,0,67,1,23,1296,17,regular,clear,963,422421,934691,compliant,yes,not in place,non-hazardous,container,7,386590,39,Medium
924,PortC,PortX,1,0,4,23,2,23,1495,16,irregular,clear,718,452754,578481,compliant,yes,not in place,hazardous,container,6,359791,43,Medium
925,PortC,PortZ,1,3,3,87,1,17,1465,14,irregular,clear,837,318582,1025163,non-compliant,no,not in place,non-hazardous,container,6,260098,26,Low
926,PortC,PortZ,0,3,2,75,1,19,1545,19,regular,clear,633,454867,1177900,non-compliant,yes,not in place,non-hazardous,container,17,436524,43,Medium
927,PortA,PortY,1,2,1,63,0,21,1426,16,regular,clear,768,432686,967499,non-compliant,no,not in place,non-hazardous,container,2,430995,40,Medium
928,PortB,PortZ,1,2,0,86,1,19,1473,16,regular,clear,609,500046,795334,non-compliant,no,in place,non-hazardous,container,11,236194,48,Medium
929,PortC,PortZ,0,1,3,76,1,26,1665,12,irregular,clear,721,331774,873030,non-compliant,yes,not in place,non-hazardous,container,16,386447,28,Low
930,PortB,PortX,0,1,1,39,2,21,1412,12,irregular,congested areas,744,267894,1215486,compliant,yes,in place,non-hazardous,bulk carrier,10,415282,20,Low
931,PortC,PortZ,1,3,5,27,2,22,1178,15,irregular,clear,822,331471,1086494,non-compliant,yes,in place,hazardous,container,18,438211,27,Low
932,PortB,PortZ,1,0,4,63,2,22,1849,15,regular,congested areas,970,383833,1046003,compliant,yes,not in place,hazardous,bulk carrier,9,342501,34,Medium
933,PortC,PortY,1,4,5,30,2,24,1776,13,irregular,congested areas,856,367869,1003461,non-compliant,yes,in place,hazardous,bulk carrier,20,264243,32,Medium
934,PortC,PortY,1,4,4,62,2,20,1241,15,irregular,congested areas,867,333514,850829,compliant,no,in place,non-hazardous,bulk carrier,4,299788,28,Low
935,PortC,PortX,0,0,3,92,2,14,1637,18,irregular,congested areas,958,209727,919914,non-compliant,yes,in place,non-hazardous,bulk carrier,18,249275,12,Low
936,PortC,PortX,1,0,5,25,1,21,1399,16,irregular,clear,603,404883,938311,compliant,no,not in place,hazardous,bulk carrier,7,344893,37,Medium
937,PortC,PortY,0,2,4,37,2,17,1552,12,regular,congested areas,996,524053,1032436,compliant,yes,in place,hazardous,container,19,325311,52,Medium
938,PortC,PortY,0,4,2,13,2,17,1558,14,irregular,congested areas,953,415365,1176337,non-compliant,no,in place,hazardous,container,9,564503,38,Medium
939,PortC,PortZ,1,3,3,64,0,22,1453,13,irregular,congested areas,705,420704,1117750,non-compliant,no,not in place,hazardous,bulk carrier,17,439467,39,Medium
940,PortC,PortX,1,1,4,24,1,24,1343,14,regular,clear,684,418143,737092,compliant,no,not in place,hazardous,bulk carrier,18,446954,38,Medium
941,PortC,PortX,1,2,0,73,1,20,1361,14,irregular,congested areas,813,401620,983599,compliant,yes,in place,non-hazardous,bulk carrier,9,397135,36,Medium
942,PortB,PortZ,0,4,4,74,1,21,1316,14,regular,congested areas,720,440196,1060514,compliant,yes,not in place,non-hazardous,container,17,313268,41,Medium
943,PortB,PortZ,0,0,5,25,2,26,1333,12,regular,clear,731,397752,1042829,non-compliant,yes,not in place,non-hazardous,bulk carrier,11,322461,36,Medium
944,PortA,PortX,0,4,2,29,2,20,1486,14,irregular,clear,937,341566,855614,compliant,no,in place,non-hazardous,container,4,331613,29,Low
945,PortC,PortY,0,3,1,73,2,30,1356,13,regular,clear,796,304762,1387116,non-compliant,no,in place,non-hazardous,container,14,368823,24,Low
946,PortB,PortY,1,2,1,42,0,22,1636,9,irregular,clear,618,349527,758437,non-compliant,yes,in place,hazardous,bulk carrier,6,388916,30,Low
947,PortB,PortZ,0,0,4,90,2,12,1797,19,regular,clear,729,392633,787521,non-compliant,yes,not in place,hazardous,container,8,350070,35,Medium
948,PortB,PortX,0,3,1,78,0,23,1383,17,regular,clear,611,340760,985039,non-compliant,no,in place,non-hazardous,container,7,320940,29,Low
949,PortB,PortZ,1,1,4,78,1,21,1547,14,irregular,clear,680,389676,1267520,non-compliant,no,in place,hazardous,container,13,290588,35,Medium
950,PortB,PortY,0,2,2,67,2,25,1599,15,regular,clear,929,395668,824570,non-compliant,yes,not in place,non-hazardous,bulk carrier,7,210735,36,Medium
951,PortB,PortY,0,3,1,48,0,22,1594,12,irregular,clear,953,440571,910125,compliant,yes,not in place,non-hazardous,bulk carrier,5,478337,41,Medium
952,PortA,PortZ,1,3,5,86,0,19,1515,18,irregular,congested areas,861,481151,1111594,compliant,yes,not in place,hazardous,bulk carrier,6,570552,46,Medium
953,PortB,PortY,0,0,5,45,2,15,1648,18,irregular,clear,991,379737,947320,non-compliant,no,not in place,non-hazardous,bulk carrier,8,469933,34,Medium
954,PortA,PortX,0,1,0,77,1,19,1596,15,irregular,congested areas,724,256582,899809,compliant,no,in place,non-hazardous,bulk carrier,14,224093,18,Low
955,PortA,PortZ,0,3,4,96,1,16,1252,17,regular,congested areas,906,343826,1034844,compliant,yes,in place,non-hazardous,bulk carrier,16,428701,29,Low
956,PortC,PortZ,0,2,1,30,1,17,1673,15,irregular,clear,866,376143,990877,non-compliant,yes,in place,hazardous,bulk carrier,16,452377,33,Medium
957,PortC,PortZ,1,3,5,72,0,22,1677,12,regular,clear,982,218621,1104565,compliant,yes,not in place,hazardous,bulk carrier,11,309656,14,Low
958,PortC,PortY,0,4,6,94,0,26,1347,14,irregular,clear,739,481037,1143720,non-compliant,yes,in place,non-hazardous,container,11,398892,46,Medium
959,PortB,PortX,1,2,2,15,0,21,1507,15,regular,clear,928,376608,996050,non-compliant,yes,not in place,non-hazardous,bulk carrier,11,304369,33,Medium
960,PortC,PortZ,0,2,2,33,0,15,1636,14,regular,congested areas,601,405652,993759,non-compliant,no,not in place,hazardous,container,14,502892,37,Medium
961,PortB,PortZ,1,3,6,62,1,21,1458,14,regular,congested areas,607,478568,982116,non-compliant,yes,not in place,hazardous,container,17,386537,46,Medium
962,PortB,PortY,1,0,6,92,2,24,1714,14,regular,clear,849,312502,1023369,compliant,no,in place,hazardous,bulk carrier,11,258284,25,Low
963,PortC,PortX,1,2,0,85,0,17,1972,14,irregular,congested areas,738,416772,958275,compliant,no,not in place,hazardous,container,14,416980,38,Medium
964,PortC,PortZ,0,4,2,87,0,19,1342,15,irregular,clear,723,364004,949908,non-compliant,no,in place,non-hazardous,container,5,455878,31,Medium
965,PortA,PortY,0,0,2,59,1,20,1223,12,regular,congested areas,908,353763,1129494,compliant,no,in place,non-hazardous,bulk carrier,16,369813,30,Medium
966,PortA,PortZ,0,0,1,21,2,16,1560,13,regular,congested areas,827,308121,1177417,non-compliant,no,in place,non-hazardous,container,13,397944,25,Low
967,PortB,PortY,1,0,4,65,2,22,1644,12,irregular,clear,609,500399,723867,non-compliant,no,not in place,hazardous,bulk carrier,6,343024,49,Medium
968,PortB,PortX,0,2,3,24,1,19,1453,16,regular,clear,811,331788,951503,compliant,no,in place,hazardous,container,17,236571,28,Low
969,PortC,PortY,0,0,2,92,1,21,1790,10,regular,congested areas,711,422698,846695,compliant,no,in place,non-hazardous,container,5,334826,39,Medium
970,PortC,PortZ,0,3,2,49,2,16,1232,17,irregular,clear,607,220114,903354,non-compliant,yes,not in place,hazardous,bulk carrier,0,402303,13,Low
971,PortA,PortZ,0,0,3,50,0,18,1638,17,regular,congested areas,891,461258,1010377,compliant,yes,in place,non-hazardous,container,16,337197,44,Medium
972,PortC,PortY,1,4,2,78,2,22,1378,14,regular,clear,961,455680,1050415,non-compliant,yes,not in place,hazardous,container,13,430076,43,Medium
973,PortB,PortX,1,1,1,78,1,18,1843,9,irregular,clear,852,373333,933181,non-compliant,yes,in place,non-hazardous,bulk carrier,5,310781,33,Medium
974,PortC,PortX,0,4,1,15,0,26,1898,14,regular,clear,613,347711,662998,compliant,yes,not in place,non-hazardous,bulk carrier,13,317340,30,Low
975,PortA,PortZ,0,2,3,96,0,18,1346,14,irregular,clear,839,403655,805243,non-compliant,no,not in place,non-hazardous,container,17,433111,36,Medium
976,PortB,PortZ,0,0,5,76,1,20,1390,12,irregular,clear,841,551712,1084474,compliant,no,not in place,non-hazardous,container,13,372185,55,Medium
977,PortA,PortY,1,0,2,42,1,23,1671,13,irregular,clear,941,224382,538936,non-compliant,no,not in place,hazardous,bulk carrier,24,308827,14,Low
978,PortA,PortY,0,3,5,52,1,14,1422,18,irregular,clear,748,435231,1128114,non-compliant,no,not in place,non-hazardous,container,7,453380,40,Medium
979,PortB,PortY,1,0,2,30,2,12,1490,16,regular,congested areas,835,291126,1028184,non-compliant,no,in place,non-hazardous,bulk carrier,0,281126,22,Low
980,PortA,PortX,1,4,4,93,2,13,1505,13,irregular,clear,905,362271,1147426,non-compliant,yes,in place,non-hazardous,bulk carrier,4,277305,31,Medium
981,PortC,PortX,0,2,2,74,0,25,1116,11,irregular,congested areas,766,333522,920214,non-compliant,yes,in place,non-hazardous,bulk carrier,0,67055,28,Low
982,PortC,PortZ,0,1,1,26,1,17,1497,14,regular,clear,619,330464,640789,compliant,no,in place,hazardous,container,22,294603,27,Low
983,PortA,PortZ,0,0,0,17,0,30,1362,14,irregular,congested areas,815,373206,1014554,non-compliant,yes,not in place,non-hazardous,container,11,480871,33,Medium
984,PortC,PortZ,1,1,6,73,0,17,1401,15,regular,clear,942,266404,1141197,compliant,yes,not in place,non-hazardous,container,21,142770,19,Low
985,PortA,PortY,1,0,0,99,0,20,1788,13,irregular,clear,734,445074,1088708,compliant,yes,in place,hazardous,bulk carrier,10,254807,42,Medium
986,PortC,PortX,0,2,0,37,0,26,1248,16,irregular,congested areas,992,226163,850596,compliant,yes,not in place,non-hazardous,container,7,393906,14,Low
987,PortA,PortZ,1,4,0,99,1,28,1662,18,irregular,clear,728,399456,963014,non-compliant,yes,in place,non-hazardous,bulk carrier,3,125513,36,Medium
988,PortC,PortZ,0,2,6,22,0,28,1444,16,irregular,clear,893,338823,870074,compliant,no,not in place,non-hazardous,container,10,298930,28,Low
989,PortB,PortZ,0,1,5,22,1,24,1444,14,regular,clear,845,279530,827110,compliant,yes,not in place,non-hazardous,bulk carrier,16,464086,21,Low
990,PortB,PortZ,1,0,6,47,1,24,1658,14,regular,clear,788,393905,1093308,compliant,yes,in place,hazardous,bulk carrier,10,554302,35,Medium
991,PortC,PortZ,1,1,5,34,2,22,1568,14,regular,clear,643,244395,770370,non-compliant,no,in place,hazardous,container,4,379024,17,Low
992,PortA,PortZ,1,4,6,71,1,23,1614,17,irregular,congested areas,685,366044,815927,non-compliant,no,not in place,hazardous,bulk carrier,15,257353,32,Medium
993,PortC,PortX,1,2,6,32,2,17,1693,13,irregular,clear,643,248869,784396,non-compliant,no,in place,hazardous,container,16,253987,17,Low
994,PortA,PortZ,0,1,2,95,1,16,1433,15,irregular,congested areas,929,405126,726462,non-compliant,no,in place,hazardous,container,9,364490,37,Medium
995,PortC,PortX,0,1,5,30,1,19,1377,15,regular,congested areas,974,294956,971962,compliant,no,in place,hazardous,container,8,378096,23,Low
996,PortC,PortY,0,4,2,63,1,19,1282,13,irregular,congested areas,977,340710,1124225,non-compliant,no,in place,non-hazardous,container,3,535792,29,Low
997,PortB,PortX,1,0,4,72,2,18,1334,12,regular,congested areas,989,395869,922268,compliant,no,not in place,non-hazardous,container,15,447080,36,Medium
998,PortA,PortY,0,1,2,39,2,22,2089,15,regular,congested areas,744,306117,724137,non-compliant,no,not in place,non-hazardous,bulk carrier,9,358410,25,Low
999,PortA,PortX,1,4,0,84,0,23,1748,14,regular,congested areas,650,361186,1075991,compliant,yes,not in place,non-hazardous,container,-1,316479,31,Medium
1000,PortA,PortY,1,7,8,80,3,31,2225,12,irregular,clear,2142,335506,1078494,compliant,yes,not in place,non-hazardous,container,10,557422,29,Low
1001,PortB,PortZ,3,4,9,63,3,28,2325,9,irregular,congested areas,1896,419887,894188,non-compliant,no,not in place,both,container,8,591990,39,Medium
1002,PortA,PortX,1,3,11,76,3,30,1643,12,irregular,congested areas,2251,491172,1043895,compliant,yes,in place,both,container,14,756097,48,Medium
1003,PortB,PortY,1,1,8,87,3,28,1956,12,regular,congested areas,1851,403092,1039883,compliant,no,not in place,both,container,6,499848,37,Medium
1004,PortC,PortZ,4,6,11,73,3,29,2254,16,irregular,clear,2419,470373,1020866,non-compliant,yes,in place,both,container,8,509514,46,Medium
1005,PortA,PortY,1,5,13,89,3,29,1920,12,regular,clear,1672,472679,857883,compliant,yes,in place,non-hazardous,container,16,670868,46,Medium
1006,PortB,PortX,1,5,7,13,3,22,2158,9,regular,congested areas,1947,600988,957423,compliant,yes,in place,non-hazardous,bulk carrier,9,562457,62,High
1007,PortB,PortZ,2,4,9,40,3,30,2173,12,regular,clear,2396,286034,1035357,non-compliant,yes,in place,non-hazardous,container,20,595464,23,Low
1008,PortA,PortX,4,4,8,22,4,31,1877,14,irregular,clear,1632,481529,963604,non-compliant,no,not in place,non-hazardous,bulk carrier,12,490818,47,Medium
1009,PortB,PortY,4,6,13,36,4,39,2085,15,irregular,clear,1692,400178,1210496,compliant,yes,not in place,both,bulk carrier,2,476754,37,Medium
1010,PortC,PortX,4,5,9,68,4,31,2097,11,irregular,congested areas,2429,426463,1006152,non-compliant,yes,not in place,non-hazardous,container,5,429292,40,Medium
1011,PortA,PortY,4,3,14,74,3,27,2182,11,irregular,clear,2424,532769,851069,non-compliant,yes,in place,both,container,9,567239,53,Medium
1012,PortA,PortZ,1,5,6,73,3,23,1674,9,irregular,clear,1694,514048,1064714,compliant,yes,not in place,non-hazardous,container,15,452140,51,Medium
1013,PortA,PortX,3,5,14,34,4,25,2258,10,irregular,congested areas,1334,499418,632952,non-compliant,no,in place,both,bulk carrier,15,439862,49,Medium
1014,PortA,PortZ,3,7,5,46,4,28,2137,12,regular,clear,1456,380181,1294232,non-compliant,yes,in place,both,bulk carrier,9,616104,34,Medium
1015,PortA,PortZ,2,5,11,84,4,28,1773,8,irregular,clear,2203,569220,741882,compliant,no,not in place,non-hazardous,bulk carrier,18,486526,58,Medium
1016,PortC,PortZ,1,4,5,82,4,29,1974,16,regular,congested areas,2266,401438,1134469,compliant,no,in place,non-hazardous,container,13,429976,37,Medium
1017,PortA,PortZ,4,7,12,80,3,28,2167,11,regular,congested areas,1695,581894,1111118,non-compliant,yes,in place,non-hazardous,bulk carrier,10,419663,59,Medium
1018,PortC,PortX,4,4,13,23,4,29,1784,12,irregular,clear,1506,430105,830419,non-compliant,yes,in place,non-hazardous,container,17,641172,40,Medium
1019,PortC,PortX,3,6,11,33,3,28,1815,12,irregular,clear,1920,559434,1083918,compliant,yes,in place,non-hazardous,container,7,539349,56,Medium
1020,PortC,PortZ,2,5,13,76,4,30,2003,14,irregular,clear,2104,483642,896577,compliant,yes,not in place,non-hazardous,bulk carrier,14,510066,47,Medium
1021,PortA,PortZ,1,4,14,57,3,26,1912,12,irregular,congested areas,1761,344434,975185,non-compliant,no,in place,non-hazardous,bulk carrier,15,567146,30,Low
1022,PortC,PortY,2,6,10,74,3,24,2050,9,regular,congested areas,1551,449441,1070559,compliant,no,in place,both,container,15,557627,43,Medium
1023,PortA,PortZ,1,5,11,47,3,29,2164,12,irregular,clear,2166,611040,992750,compliant,yes,in place,non-hazardous,bulk carrier,11,497066,63,High
1024,PortC,PortY,2,3,7,99,3,31,2054,14,irregular,clear,1508,541707,849992,non-compliant,yes,not in place,both,bulk carrier,16,516631,54,Medium
1025,PortA,PortY,2,4,13,79,4,25,1997,10,regular,clear,2254,446346,1061556,non-compliant,no,not in place,both,container,21,623072,43,Medium
1026,PortB,PortZ,4,1,7,68,3,27,2165,13,regular,clear,1838,585916,968783,compliant,no,in place,non-hazardous,bulk carrier,11,632477,60,Medium
1027,PortB,PortX,3,6,10,21,3,29,1979,12,irregular,congested areas,2134,495859,983408,compliant,yes,not in place,both,bulk carrier,12,466181,49,Medium
1028,PortC,PortY,4,4,8,63,4,29,1850,12,regular,clear,1802,615323,992274,non-compliant,yes,not in place,non-hazardous,container,16,677967,63,High
