RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards_no,Previous_Safety_Awards_yes,Training_Programs_irregular,Training_Programs_regular,Incident_Severity_critical,Incident_Severity_major,Incident_Severity_minor,Cargo_Type_hazardous,Cargo_Type_non-hazardous,Navigational_Risks_clear,Navigational_Risks_congested areas,Navigational_Risks_shallow waters,Regulatory_Compliance_compliant,Regulatory_Compliance_non-compliant,Ship_Maintenance_Records_overdue,Ship_Maintenance_Records_up-to-date,Insurance_Coverage_full,Insurance_Coverage_none,Insurance_Coverage_partial,Ship_Type_bulk carrier,Ship_Type_container,Emergency_Response_Plans_in place,Emergency_Response_Plans_not in place,RiskScore,RiskScore_Category
520,POL2,POD1,0.48673101957158504,0.5233799030423449,0.7291666666666666,0.3571428571428571,0.46986928818691215,0.46257996506292015,0.4006976689218571,2024-04-22 13:54:32.480646,0.3906936427285639,0.5564254845516945,113,0,0.0,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,0.5629685354364883,Medium Risk
521,POL1,POD1,0.555264055942455,0.6225665267763134,0.0625,0.0,0.19813740731883417,0.41165661090641,0.8424237440313997,2024-04-11 13:54:32.480646,0.5003379238595271,0.4709616507660679,124,0,0.0,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0.2715354739622677,Low Risk
522,POL2,POD3,0.3355129483535084,0.27774183843587585,0.2708333333333333,0.21428571428571427,0.9013031257554551,0.5562893622642251,0.477960011631282,2023-11-02 13:54:32.480646,0.5428247640195449,0.5209402661159932,285,0,0.0,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,0.5801325188890927,Medium Risk
523,POL3,POD1,0.6263081337649486,0.5805158806769661,0.375,0.2857142857142857,0.5656681849085605,0.5526483492416663,0.7211511521812235,2023-12-19 13:54:32.480646,0.6782847974936379,0.5699482574295073,238,0,0.0,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,0.45252085448493606,Medium Risk
524,POL1,POD2,0.2707833083788177,0.19298794318717238,0.3541666666666667,0.5714285714285714,0.5433380317774192,0.5288970918105957,0.5080513267245568,2024-04-12 13:54:32.480646,0.24232725225077856,0.6333903807053788,123,0,0.0,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,0.3483310511712805,Medium Risk
525,POL2,POD3,0.3407088683499214,0.5793617203954857,0.7083333333333333,0.2857142857142857,0.2952890274725564,0.6527204092449912,0.32714999213307505,2024-01-03 13:54:32.480646,0.49342017776545644,0.6019711381565027,223,0,0.0,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,0.37664891473727957,Medium Risk
526,POL3,POD1,0.4073835752793038,0.4110170016970195,0.7083333333333333,0.3571428571428571,0.6293768387383114,0.8364461829557821,0.6204665362219132,2024-05-16 13:54:32.480646,0.466031815632584,0.5840053505298239,89,0,0.0,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,0.8286513277301684,High Risk
527,POL2,POD2,0.6693042604111704,0.5458637821691548,0.3958333333333333,0.42857142857142855,0.3907743174908164,0.3323188963734986,0.805959562847991,2024-02-05 13:54:32.480646,0.1225433864178027,0.48376197940928034,190,0,0.0,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,0.5542282324913117,Medium Risk
528,POL3,POD1,0.5558447548845514,0.46651127911883405,0.08333333333333333,0.21428571428571427,0.42334298784298613,0.6226283325630897,0.41980758646314087,2024-08-08 13:54:32.480646,0.31601637425174844,0.6567874549569153,5,1,1.0,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,0.5882162162588861,Medium Risk
529,POL2,POD1,0.7411450706319284,0.4233579432746434,0.22916666666666666,0.3571428571428571,0.5325886774402038,0.6473599438993289,0.5146904107603241,2024-04-10 13:54:32.480646,0.35602548257499006,0.690197643335973,125,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,0.5990294372300023,Medium Risk
530,POL3,POD1,0.291118369298494,0.43889173454399555,0.4375,0.21428571428571427,0.8087043476750597,0.40375447574149,0.6499122945381337,2023-10-22 13:54:32.480646,0.4374125731260178,0.5334839201590148,296,0,0.0,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,0.40374390800697174,Medium Risk
531,POL2,POD2,0.7529206078791816,0.5660790350486755,0.0625,0.2857142857142857,0.8169474575777487,0.5255335480069698,0.9096060188981181,2024-07-09 13:54:32.480646,0.27789991215838705,0.31808311065541406,35,0,0.0,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,0.4655342632864878,Medium Risk
532,POL3,POD2,0.6394107952680802,0.26031426746405395,0.7083333333333333,0.2857142857142857,0.268157083980568,0.34918633535276405,0.684651473486585,2023-10-17 13:54:32.480646,0.15505393599049344,0.49559162024504877,301,0,0.0,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,0.49157151808492294,Medium Risk
533,POL3,POD1,0.32654156827610215,0.24136798982878116,0.3958333333333333,0.14285714285714285,0.5475629844362455,0.5131732921019765,0.25255633383002407,2023-11-13 13:54:32.480646,0.4322185500830771,0.28953424133928435,274,0,0.0,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.5577866398754875,Medium Risk
534,POL3,POD2,0.018336697027398485,0.773346788611922,0.5416666666666666,0.42857142857142855,0.6028411329825851,0.4702827032597953,0.23663088650550723,2024-01-12 13:54:32.480646,0.521863246150106,0.21825817607277384,214,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,0.6073515546779582,Medium Risk
535,POL3,POD1,0.5130050253480494,0.5514221117804723,0.16666666666666666,0.3571428571428571,0.6958983202315849,0.267631375859601,0.34331236575120505,2023-08-26 13:54:32.480646,0.8053930366333514,0.30633644255150416,353,0,0.0,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,0.30287972601777957,Low Risk
536,POL1,POD3,0.666352055705122,0.4040542220417713,0.8541666666666666,0.3571428571428571,0.5389174227875999,0.5977209197080484,0.5331309142687074,2024-01-01 13:54:32.480646,0.7086427232987451,0.5509675500263276,225,0,0.0,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,0.8129978199146869,High Risk
537,POL3,POD2,0.9593955107417756,0.5185974179122268,0.2916666666666667,0.2857142857142857,0.5169157491343517,0.8234816658835606,0.7837990560101116,2023-08-20 13:54:32.480646,0.3392388343484659,0.5860182995219645,359,0,0.0,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.43702633800020735,Medium Risk
538,POL3,POD1,0.5816023589971647,0.5737713956441653,0.7291666666666666,0.5714285714285714,0.7043515095084405,0.19778946683629622,0.43053873904350104,2024-02-29 13:54:32.480646,0.46854694598466706,0.3913195575215431,166,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,0.9116324249118112,High Risk
539,POL3,POD1,0.5527493390726925,0.19500859043735208,0.24999999999999997,0.21428571428571427,0.7391102998831469,0.321046205831132,0.5038832935187693,2023-11-30 13:54:32.480646,0.3976833210514481,0.6920321743314481,257,0,0.0,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,0.5823237919873717,Medium Risk
540,POL3,POD1,0.589352194232296,0.5089251547149416,0.3541666666666667,0.14285714285714285,0.7445510301678266,0.7381237789905528,0.5667238190144037,2024-08-08 13:54:32.480646,0.3533421657848159,0.5215043447502443,5,1,1.0,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,0.7818755171215791,High Risk
541,POL1,POD3,0.5693982406859843,0.624670981385071,0.8749999999999999,0.21428571428571427,0.3870036168269539,0.2751442709217761,0.33876119158340345,2023-10-31 13:54:32.481645,0.6075795141423388,0.9516078091718327,287,0,0.0,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,0.47093414212408696,Medium Risk
542,POL2,POD2,0.3467675158301716,0.48548477474013363,0.4791666666666667,0.42857142857142855,0.44582972653971825,0.2099598137578242,0.23345133590905265,2024-02-27 13:54:32.481645,0.4946195622320522,0.6110045884474432,168,0,0.0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,0.5918046808511142,Medium Risk
543,POL1,POD1,0.23481035017660568,0.3478220676721091,0.3541666666666667,0.3571428571428571,0.44688747751896046,0.36418089792786706,0.4004036400687636,2023-08-15 13:54:32.481645,0.5806992291815434,0.45395420152681965,364,0,0.0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,0.5395101992118356,Medium Risk
544,POL3,POD1,0.560644359439919,0.2686432772387527,0.6666666666666666,0.3571428571428571,0.548920392340734,0.8869281885017666,0.18344977887547997,2024-04-06 13:54:32.481645,0.6105293460126489,0.5830750282591378,129,0,0.0,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0.6195968082576859,Medium Risk
545,POL1,POD1,0.18251304925918355,0.46004196585536683,0.22916666666666666,0.14285714285714285,0.6320324551673686,0.4212456454231021,0.43013469138166993,2023-08-21 13:54:32.481645,0.4172680827421293,0.44103314106795544,358,0,0.0,False,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,0.30390148861835214,Low Risk
546,POL1,POD2,0.4709633458911804,0.42584468821608445,0.8333333333333333,0.2857142857142857,0.6550370313096767,0.18614670569503694,0.3552492339150224,2024-04-24 13:54:32.481645,0.4023680741851805,0.5452409814480734,111,0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,0.4298657886634144,Medium Risk
547,POL3,POD3,0.2923626672914954,0.16582401021174242,0.04166666666666667,0.21428571428571427,0.6059596220545942,0.45485157092909917,0.47764729101674885,2024-01-14 13:54:32.481645,0.45361123744009235,0.2836640985948029,212,0,0.0,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,0.2321856575514242,Low Risk
548,POL2,POD3,0.6356533386780882,0.4596719122661992,0.9999999999999999,0.0,0.569991733101346,0.35352135783270217,0.2953592013849058,2023-11-18 13:54:32.481645,0.521105225027394,0.21629196691439745,269,0,0.0,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,0.4493190667822821,Medium Risk
549,POL3,POD1,0.6152655795271719,0.5902722207184197,0.4583333333333333,0.21428571428571427,0.5283445340319177,0.6085052147707894,0.4861598509743922,2024-05-22 13:54:32.481645,0.4008892116034628,0.6501206663368,83,0,0.0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,0.5202675571346198,Medium Risk
550,POL3,POD1,0.45304913469105024,0.4059347672511392,0.08333333333333333,0.42857142857142855,0.6391171969637541,0.5256895993242887,0.4798199729583418,2023-10-06 13:54:32.481645,0.10927835991342107,0.7408505174469431,312,0,0.0,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,0.6660911815524391,High Risk
551,POL2,POD2,0.3696340333494398,0.377674242579603,0.8541666666666666,0.3571428571428571,0.60808508107058,0.20455552393645,0.6583308073668461,2024-06-14 13:54:32.481645,0.4581135778803444,0.5475993907878731,60,0,0.0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.6341246727768873,Medium Risk
552,POL2,POD1,0.5173579912083444,0.48261533151203584,0.8749999999999999,0.42857142857142855,0.7016291982038936,0.4925835251650665,0.46803513482009595,2023-10-02 13:54:32.481645,0.656982574247257,0.4506377283505494,316,0,0.0,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,0.670941082807207,High Risk
553,POL3,POD3,0.5389465953535693,0.5456562144253031,0.3125,0.07142857142857142,0.8225662881134586,0.23914769305728373,0.2831324261407816,2023-11-30 13:54:32.481645,0.6951273093615603,0.5492308354120241,257,0,0.0,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,0.34554923387893843,Medium Risk
554,POL2,POD2,0.4485752190007314,0.530094422708098,0.3541666666666667,0.2857142857142857,0.46419029928606986,0.445059566205463,0.40920608072032905,2023-12-21 13:54:32.481645,0.8779621567964776,0.4363870095790964,236,0,0.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,0.6818003914573163,High Risk
555,POL3,POD2,0.285126039004281,0.492607657385037,0.8124999999999999,0.42857142857142855,0.4396187604307665,0.717122967409795,0.9350520783824452,2024-08-08 13:54:32.481645,0.37331341922477856,0.41091808102102034,5,1,1.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,0.8994135496269982,High Risk
556,POL2,POD1,0.3813067815424971,0.3373715136037926,0.2708333333333333,0.2857142857142857,0.6015487732818439,0.4529742694271754,0.6850005650464683,2024-08-08 13:54:32.481645,0.4046363592343225,0.622808800844255,5,1,1.0,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,0.7231205533844242,High Risk
557,POL3,POD3,0.49085048570562195,0.34047792016498835,0.6458333333333333,0.5,0.46218962631611976,0.1968679999626936,0.2743816771344124,2023-09-02 13:54:32.481645,0.5923928356078992,0.33445622624367033,346,0,0.0,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,0.4231302795558325,Medium Risk
558,POL1,POD2,0.22613548083862534,0.2670070953838175,0.7291666666666666,0.42857142857142855,0.7531221039779643,0.6378160288626464,0.41085519054437136,2024-04-14 13:54:32.481645,0.24786042085006288,0.3530595023127636,121,0,0.0,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.6859368205106067,High Risk
559,POL2,POD2,0.22730075537074546,0.3233253866694642,0.0625,0.2857142857142857,0.22308380475514406,0.20746537462708153,0.504987085054226,2024-05-13 13:54:32.481645,0.5483099775278583,0.2680087643299445,92,0,0.0,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,0.36587504755333317,Medium Risk
560,POL2,POD1,0.36618672215662285,0.5274704489779584,0.9374999999999999,0.5,0.5396646034972874,0.6290842325142658,0.4672433844463617,2023-10-28 13:54:32.481645,0.6926964096578038,0.35957920233087237,290,0,0.0,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0.6154990462685779,Medium Risk
561,POL3,POD3,0.6083207373208368,0.08839615221761576,0.5208333333333333,0.3571428571428571,0.5528513876832164,0.5194813013183794,0.496049531711538,2023-12-13 13:54:32.481645,0.5559645388532299,0.8439295069167585,244,0,0.0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,0.4207512560344728,Medium Risk
