RouteID,POL,POD,High_Incidents,Medium_Incidents,Low_Incidents,No_Of_Transhipments,Average_Transit_Days,Distance,Crew_Experience_Level,Training_Programs,Navigational_Risks,Carbon_Emissions,Operational_Cost,Insurance_Premium,Total_Revenue,Regulatory_Compliance,Previous_Safety_Awards,Emergency_Response_Plans,Cargo_Type,Ship_Type,Average_Vessel_Age,RiskScore,Scaled_RiskScore,Risk_Category
639,PortC,PortZ,1,7,47,0,32.8570419385939,2076.3024527895564,9.238373935708562,irregular,shallow waters,10999.974081863686,615635.6517190784,45934.968403086605,326940.81603347266,non-compliant,no,not in place,hazardous,bulk carrier,1.9655299057765347,70251.71747161997,96.53029208529826,Critical
640,PortA,PortY,1,8,24,1,33.923907920070945,1696.0911465131487,12.380704057912823,regular,congested areas,9451.29489667391,386708.9233807029,62073.661279136606,889617.5687013018,compliant,no,in place,non-hazardous,container,14.07769925655105,26702.629181221622,38.16070536810787,Medium
641,PortA,PortZ,2,5,35,0,33.10760924307945,1493.8328750192895,13.14431095980543,regular,shallow waters,11145.026575251046,424798.12333330704,56154.44686808514,1214206.6629445339,non-compliant,no,not in place,hazardous,bulk carrier,8.346722518028798,21380.836553114103,31.027815829161682,Medium
642,PortB,PortY,0,4,7,2,28.33671409718414,1998.4686273304208,12.044896545711849,irregular,clear,9225.748189880898,582985.7934622455,69615.4904278589,1280478.8929024874,compliant,no,in place,non-hazardous,container,3.2836174933577844,39120.774601669764,54.8049577380327,High
643,PortA,PortX,3,11,8,0,35.468488203457206,1802.775861886735,8.933136506765019,irregular,congested areas,10069.784436022206,507024.3888421613,35943.61166051966,878501.8073152802,non-compliant,yes,not in place,non-hazardous,container,13.846013643847524,39664.643003071986,55.53391384399522,High
644,PortC,PortY,3,10,36,0,29.377863384467908,1923.7536941990452,5.004305760865439,irregular,shallow waters,14473.105898089409,611234.1258610333,36725.6969276535,1376666.821933801,non-compliant,no,not in place,hazardous,container,15.83600837434066,38196.99123048236,53.56679511031335,High
645,PortC,PortX,8,0,47,6,27.154863188624034,1709.980124556665,10.625992609069657,regular,congested areas,10714.533727065113,584514.2104986734,38410.20549267541,676597.7830503704,compliant,yes,not in place,non-hazardous,bulk carrier,8.923001623875908,55315.02654420941,76.51039016354927,Critical
646,PortA,PortZ,8,10,44,1,27.228310163433346,2362.679641910771,14.183152739557096,irregular,congested areas,10874.992453851952,454656.93543415435,47149.784893087555,837993.6962740883,compliant,yes,not in place,non-hazardous,container,16.169208231146307,35742.45641740047,50.27694018459877,High
647,PortA,PortZ,8,18,38,2,39.699941957381675,1801.5521768215585,9.92921984365235,regular,congested areas,7054.860025622045,602191.9882486017,65881.7225479641,1178299.2247432137,compliant,no,in place,non-hazardous,container,16.219405940362865,43742.96857200117,61.000163249015074,High
648,PortB,PortX,9,8,31,4,26.290082859540277,1870.4001865487571,6.020368962401706,regular,congested areas,12708.575046689999,516777.3147793056,43764.074746462284,1146811.041000654,non-compliant,yes,in place,non-hazardous,container,11.912728302671193,33920.59697824328,47.83507086666259,Medium
649,PortC,PortZ,6,1,16,6,36.45817613380223,2113.36498027497,8.650243007139764,irregular,clear,12132.930170646534,440161.2091309655,43977.95819441766,998076.1843009294,non-compliant,yes,in place,non-hazardous,bulk carrier,14.981693425213304,29147.884708904156,41.438123109140655,Medium
650,PortC,PortY,1,11,34,4,24.322666520949152,1587.0157105031951,9.63253345046639,regular,clear,8571.101781416402,529040.1622968514,54172.919335146216,776174.8375839377,compliant,no,not in place,hazardous,bulk carrier,16.881798841923835,46390.27631544234,64.54839502524602,High
651,PortA,PortX,9,3,36,6,32.43952722537093,1564.8350680253886,7.804022865160405,irregular,shallow waters,12093.451868743474,369053.74801575067,58431.55447794504,775640.3952804644,non-compliant,yes,not in place,non-hazardous,bulk carrier,14.625232369348208,28231.509500064047,40.20988976792352,Medium
652,PortB,PortZ,4,3,18,3,31.485417257454174,2114.2858507080236,4.872092064040222,irregular,shallow waters,10659.602454680042,583384.770247539,27632.084056853382,854863.2597483555,compliant,no,not in place,hazardous,bulk carrier,0.5650758723410387,49109.016384876835,68.19236876784548,High
653,PortC,PortX,3,17,43,6,38.10613439863114,1866.5157108613491,9.80429845956975,regular,congested areas,10092.831797213143,570411.8788347805,60397.14876188584,784331.7276359892,non-compliant,yes,in place,hazardous,container,-0.601742371685118,51959.884262353014,72.01343566789093,High
654,PortC,PortY,7,14,28,5,26.727990524157427,1729.5514679317532,8.430247507284747,irregular,congested areas,12581.91129255,512035.8441483836,43447.83694065029,1026140.6301181806,non-compliant,no,not in place,hazardous,bulk carrier,17.33031249667888,36888.73548769646,51.81331759736069,High
655,PortB,PortY,1,18,6,0,25.346678910198065,2181.011951884196,13.54538332179983,regular,congested areas,8975.40285385854,308172.6975096018,48975.75286039873,981546.5296465051,non-compliant,yes,in place,hazardous,container,8.557911948742667,13561.813171730033,20.547845266745526,Low
656,PortB,PortZ,5,12,27,3,29.417448108265088,1756.423502267602,10.202066975965593,regular,clear,8555.2898886403,615440.4787118449,64182.64132737537,767727.6338194164,compliant,no,in place,hazardous,bulk carrier,9.520209735821066,57803.68018191678,79.8459751325517,Critical
657,PortC,PortY,4,18,8,1,38.32400914620226,1917.6463101353227,10.939157793796785,irregular,congested areas,10415.12664067401,543709.2684257459,47835.56400705527,929023.4265332262,non-compliant,yes,in place,hazardous,container,21.44996995463345,43544.3777238057,60.733988543871085,High
658,PortC,PortX,1,16,27,4,25.57920760028116,1731.160859608246,9.76182771300788,irregular,shallow waters,11056.457629075261,497704.1653122115,34681.29479814092,470112.70373837755,compliant,no,not in place,hazardous,bulk carrier,8.331600578497362,50884.46685798182,70.57203535606259,High
659,PortB,PortY,9,5,5,6,17.057916838979,2091.031155874947,10.187466606347707,irregular,congested areas,11932.631773387671,481933.352082096,35260.94699069054,1067844.0958650156,compliant,yes,not in place,hazardous,bulk carrier,11.30767854684432,31363.870468979832,44.40824666544285,Medium
660,PortC,PortX,0,15,28,0,30.298839186866413,2399.622857815032,6.6954014232757135,irregular,clear,9698.09409650679,446328.0772694397,49708.8811887064,1143345.1209761142,compliant,yes,not in place,non-hazardous,bulk carrier,12.062342188931954,25544.233446733822,36.60808778341513,Medium
661,PortA,PortX,7,11,16,1,34.747614589805046,1441.6880212003657,7.9196673895574214,regular,congested areas,8300.457766818703,465552.92374798784,46656.35264835246,817637.9772386008,compliant,no,not in place,hazardous,bulk carrier,10.935217194627144,36876.22713390298,51.79655243716791,High
662,PortA,PortY,1,18,15,5,24.930970336800684,2033.7973066251936,12.177229402638705,regular,clear,15057.135435929857,576921.669289514,50594.731741695345,842724.8046269289,compliant,yes,in place,non-hazardous,container,18.72040711710903,51279.54348724584,71.10156330893241,High
663,PortB,PortZ,6,4,22,1,34.23966086676632,2256.976532565905,10.418923939460393,regular,clear,7826.810877922075,448327.3957110979,45987.22018970362,1051577.7475922508,compliant,no,in place,hazardous,bulk carrier,10.126983883850528,27847.418787256254,39.69508642648491,Medium
664,PortB,PortY,8,16,30,0,24.820445074937716,1873.556675808268,9.202986164234973,irregular,clear,10110.236246579057,472569.7857203587,62414.26850284872,1021253.2278339141,compliant,yes,not in place,hazardous,bulk carrier,15.596753221651204,33262.25462980277,46.95268337462939,Medium
665,PortB,PortX,8,0,2,5,29.267207321541605,1660.6872877112344,10.972342482931747,regular,clear,11559.411049095224,487240.6723693162,50247.672398150695,1154623.6712163363,compliant,yes,not in place,non-hazardous,bulk carrier,12.351302934236827,30339.118491449433,43.0347540904155,Medium
666,PortA,PortX,7,9,20,1,33.763411576430286,2126.289058138221,11.011723819681187,regular,shallow waters,12302.24523007567,489980.27387799387,32370.223429739613,844664.0659872758,compliant,no,not in place,hazardous,container,16.834661714520937,38896.193891704665,54.50394837733372,High
667,PortC,PortY,9,14,25,5,24.062672991307807,2300.49605101313,13.981789265888414,irregular,clear,8865.679642504565,438218.80837736453,58165.329918634074,867888.5325455526,non-compliant,yes,in place,non-hazardous,bulk carrier,5.140253638577608,33280.702949141516,46.97740997207843,Medium
668,PortA,PortZ,8,10,35,6,30.90756665753777,2267.1566532936404,10.326132687771155,irregular,shallow waters,6250.164611184593,482980.0556121603,69062.7094416018,955860.3033087356,compliant,no,not in place,hazardous,bulk carrier,0.7321867061871288,36301.107448708455,51.025709701864855,High
669,PortC,PortZ,1,12,41,6,36.074867556461186,2109.772801374448,7.874984848979398,irregular,shallow waters,8819.469653074659,534331.3945901154,51549.30981188195,786775.575090928,non-compliant,yes,in place,non-hazardous,container,12.148744934031354,46696.77105351372,64.95919515665003,High
670,PortA,PortX,5,4,36,0,32.369670496056756,2029.3741212825926,9.768607034168665,regular,congested areas,11722.64502042777,409519.5400198803,52325.50363440325,951504.1891692213,compliant,yes,in place,non-hazardous,container,7.762748414996501,27391.30609368185,39.083750794315726,Medium
671,PortC,PortX,3,0,21,0,26.39686971204616,1730.2962333847097,11.215131254242753,irregular,congested areas,11274.992962990476,483442.9382718038,42201.14987937291,790045.368347872,non-compliant,yes,in place,hazardous,container,19.324399573118985,40176.834573248336,56.220412952124974,High
672,PortA,PortZ,3,11,41,5,37.59359176358397,2259.5734851031825,11.991318022857405,regular,clear,11340.24471777615,693098.42071211,47575.49260542902,1083514.0435134734,non-compliant,yes,in place,hazardous,bulk carrier,11.584672064083662,57090.08167802218,78.88952687176189,Critical
673,PortB,PortY,4,10,11,2,33.29196255961245,2242.987044005752,6.769936255744241,regular,congested areas,11423.328172148747,493685.5659795257,55028.70009493251,812938.8089639199,non-compliant,no,in place,hazardous,container,13.098871650724089,41843.5238408805,58.454305039347275,High
674,PortA,PortX,2,16,41,3,20.697760000378466,1658.58250440342,10.507413438983626,regular,clear,12680.168465361017,406957.6955138021,61317.90065978925,1050578.549232004,non-compliant,no,in place,hazardous,bulk carrier,10.463175177141121,24885.63073735349,35.72535132516814,Medium
675,PortC,PortX,0,3,12,1,34.32121807367113,2109.343918353947,8.205490145003767,regular,congested areas,8448.223109410417,395258.8182707151,54460.002789304046,1291323.2475696076,non-compliant,yes,in place,non-hazardous,container,8.743297003222686,15005.529911036218,22.482883466582454,Low
676,PortA,PortZ,7,14,10,1,27.143128737913614,2195.847162655936,8.866736150761115,regular,clear,7604.2040085447925,373480.49279673083,68180.40878538975,1085644.8353413688,non-compliant,yes,not in place,non-hazardous,bulk carrier,12.287533697059047,19448.33168704673,28.437646556061612,Medium
677,PortA,PortY,4,8,15,2,30.982817738212322,2264.634131622652,11.691679248486784,irregular,congested areas,10740.960490527512,662711.6561672257,50984.70314051085,1035177.2111521735,compliant,no,not in place,non-hazardous,container,17.07362720320198,55024.551046929366,76.1210608941362,Critical
678,PortA,PortZ,2,19,7,2,35.0400200214663,1977.5031142618338,11.492497078863797,regular,congested areas,7902.950620863621,600802.2389716345,38783.0449648147,727271.9983534811,compliant,yes,not in place,non-hazardous,container,10.43706566934189,55279.859006596904,76.46325451233622,Critical
679,PortB,PortY,9,18,39,2,27.251977076675832,1742.7297277561568,8.643695077604882,irregular,shallow waters,7478.16930102999,371037.4932575786,39069.44609211222,1277806.906563621,compliant,no,in place,non-hazardous,container,10.08587180294863,11075.726036750342,17.215700225176825,Low
680,PortA,PortY,6,18,39,4,21.77203692979093,1849.3651460407864,9.684315957919834,regular,congested areas,12447.919819814273,521370.629433824,62344.117318777026,1223145.6444038108,compliant,yes,in place,non-hazardous,bulk carrier,16.024084224796628,33519.027559481576,47.296840517152596,Medium
681,PortB,PortY,6,11,44,4,37.52772595952914,1697.8250424632115,8.927836409758292,regular,congested areas,10500.719634151626,622483.6058702909,60071.019746210986,968730.9465956434,compliant,yes,not in place,non-hazardous,container,3.576683259628121,52690.32109961642,72.99245263444078,High
682,PortB,PortX,0,4,1,5,35.82291735600974,1984.6818004655054,15.783405979913535,irregular,clear,10056.986298090173,495953.188859253,33553.95931653115,923176.5988215748,compliant,no,in place,hazardous,bulk carrier,17.942361665099753,36856.175659210276,51.7696771032211,High
683,PortA,PortZ,8,9,29,4,29.56371993408527,1925.9343810293929,10.556716332890726,regular,shallow waters,10098.54799353063,450838.59972720646,47904.91809564103,837203.969062974,non-compliant,yes,in place,hazardous,container,7.968231111540746,35098.74496949397,49.41416273840111,Medium
684,PortA,PortZ,1,16,29,6,34.26710725746057,2643.5109262306123,8.32103681745442,regular,clear,9787.721980350669,724089.9648478352,48268.06191377488,1357875.388743164,compliant,no,in place,hazardous,container,16.722805727558107,52413.784345102,72.62180569998638,High
685,PortA,PortY,4,4,11,6,28.153066339681576,2268.4031427314394,12.644334292442252,irregular,congested areas,12434.481290653148,309465.5176341147,42484.6714170214,1156792.9147832484,non-compliant,no,in place,hazardous,container,13.469226853057977,8687.389165929819,14.014571531927974,Low
686,PortC,PortX,4,15,9,0,30.48485088380425,2290.864420066729,12.714922731366599,irregular,clear,6970.768189608432,763258.0773330154,35896.26945551461,848318.4417279866,non-compliant,no,in place,hazardous,bulk carrier,1.58029592534119,70817.01431421726,97.28796909692495,Critical
687,PortA,PortX,7,6,43,5,29.2785602868163,2141.4057472483187,13.583341421047068,regular,shallow waters,6887.952837599163,505999.9208856506,42263.95834401721,1219853.9300944144,non-compliant,no,in place,hazardous,bulk carrier,12.05936342355494,29228.403087657716,41.54604326718492,Medium
688,PortB,PortZ,7,8,10,1,28.35527957321349,1889.8047059994446,14.175987365020188,regular,clear,8127.236962824182,629043.0130294517,40466.51438685044,1267829.7350315084,non-compliant,no,in place,hazardous,bulk carrier,18.57140789543576,42598.40436255007,59.466084293528,High
689,PortA,PortX,6,2,14,3,31.796512900428773,1917.3830123545779,11.415429765732258,regular,congested areas,10578.323295479904,379938.68207176746,36135.31535776876,995757.4050166574,non-compliant,no,in place,hazardous,container,10.482239226531659,21040.522803177275,30.571687498631984,Medium
690,PortC,PortX,6,14,15,0,23.95910588177206,1944.8392100550138,9.300296512443744,irregular,clear,13610.687479756976,427441.5701950689,58290.65320165773,931130.5292659058,non-compliant,yes,in place,non-hazardous,bulk carrier,10.941221210745066,30955.282588138056,43.86060935135366,Medium
691,PortA,PortY,5,15,16,1,28.742095846172106,2056.46998181034,9.59476646479136,regular,congested areas,11738.167983010546,392004.32572801993,52829.46570742408,801383.3094325692,compliant,no,in place,hazardous,bulk carrier,8.162949192371329,29840.53490085452,42.366493989700274,Medium
692,PortC,PortX,5,17,25,1,31.572397362417025,2116.7509430670343,9.415849396786914,irregular,shallow waters,11184.885428448195,489896.8820990875,45358.77338588047,1141485.7068445873,non-compliant,no,in place,hazardous,container,17.977555817357747,30731.92488122498,43.56123920253035,Medium
