RouteID,POL_Code,POD_Code,Distance,Average_Transit_Days,Number_Of_Travels,Total_Incidents_Count,Carbon_Emissions,Cargo_Value,Route_Duration,Incident_Date,Average_Vessel_Age,Crew_Experience_Level,Days_Since_Incident,Recent_Incidents,Total_Recent_Incidents,Previous_Safety_Awards,Training_Programs,Cargo_Type,Navigational_Risks_clear,Regulatory_Compliance_compliant,Ship_Maintenance_Records_overdue,Insurance_Coverage_full,Ship_Type_bulk carrier,Emergency_Response_Plans_in place,RiskScore,RiskScore_Category
643,POL2,POD1,514,8,37,4,89.55310951,1769089.2980372836,26,34:35.9,17.730641134827117,9.584877369476276,51,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.6424425876620254,Medium Risk
644,POL2,POD3,913,15,21,3,140.5127146121116,1386019.5341628303,39,34:35.9,14.785160120637777,13.219231367933618,69,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.4447403889801654,Medium Risk
645,POL3,POD3,950,8,38,3,104.66206958239341,1206558.7313691454,37,34:35.9,13.799471440836964,6.539276314797767,321,0,0,TRUE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.35209565144045385,Medium Risk
646,POL3,POD1,597,11,47,5,109.92964827268956,1146782.062413403,32,34:35.9,2.2097807924054944,7.620906005768855,206,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.32124969033607126,Low Risk
647,POL2,POD2,724,7,20,4,109.24633691997732,1091917.3884001742,34,34:35.9,14.344888167426557,10.037090773953025,264,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.29291717932842765,Low Risk
648,POL3,POD1,869,10,41,2,111.98198221237897,1988244.4222084465,25,34:35.9,14.442076554614419,9.207259093,130,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,None,Container,FALSE,0.7555712765160981,High Risk
649,POL1,POD3,790,13,4,2,117.43879204435915,1842426.9657327945,17,34:35.9,11.885450089057883,10.878425090743391,208,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.6802925639021635,High Risk
650,POL2,POD3,560,12,38,5,122.24761048603199,1599850.688,39,34:35.9,5.859855760207993,14.056638207331803,312,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5551072020103713,Medium Risk
651,POL2,POD2,277,16,4,4,111.7833397736149,1507933.4184261342,18,34:35.9,8.388895104112663,13.096003873069874,21,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,None,Container,TRUE,0.5076422197572564,Medium Risk
652,POL3,POD1,849,8,21,6,77.78374825050857,1948677.6260118634,36,34:35.9,5.771821045703971,14.503349614343865,48,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Full,Container,FALSE,0.7351234829160291,High Risk
653,POL1,POD3,900,8,39,7,94.45533668639109,1206952.9688845463,10,34:35.9,16.027288476668577,12.855101715559108,351,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.35230020462582406,Medium Risk
654,POL2,POD2,788,12,31,8,72.49188538155866,1245134.8042348414,22,34:35.9,9.530202256711316,5.307959511386934,73,0,0,TRUE,Irregular,Hazardous,Clear,Compliant,Overdue,Full,Container,FALSE,0.37199191942844845,Medium Risk
655,POL1,POD3,429,16,34,7,99.72031297615658,1406440.9150651307,15,34:35.9,9.703977719923692,13.398041044711107,288,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,None,Container,FALSE,0.45526896972643977,Medium Risk
656,POL1,POD2,869,7,26,4,88.76082390210729,2277619.246867532,32,34:35.9,7.670471835425331,8.395197124,65,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.9049123470324861,High Risk
657,POL3,POD3,309,7,42,6,125.12714203971686,1921690.8912439547,26,34:35.9,12.698344010195006,10.129524255423263,171,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Full,Container,TRUE,0.7212288151782092,High Risk
658,POL2,POD3,275,19,45,1,101.88452797879617,1488542.7019577487,32,34:35.9,9.112277107069735,8.246497809700626,51,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.49764783725363787,Medium Risk
659,POL1,POD1,692,5,23,4,86.64460027182814,1779663.1314895398,20,34:35.9,21.245859437451017,5.521548143,93,0,1,FALSE,Regular,Hazardous,Congested Areas,Compliant,Overdue,None,Container,FALSE,0.6478901551587917,Medium Risk
660,POL2,POD2,855,12,38,5,102.9833728,1340945.9354024613,19,34:35.9,12.463033101766907,9.135090992328854,94,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.421462962,Medium Risk
661,POL3,POD2,638,15,3,3,136.22724244210409,1651368.5386129532,12,34:35.9,16.797595493742694,10.033040084016589,198,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,None,Container,FALSE,0.581688509,Medium Risk
662,POL2,POD3,872,18,28,5,81.84816855672787,1305494.8798982168,17,34:35.9,16.956465653398872,11.966754923217158,225,0,0,FALSE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.4031536734096394,Medium Risk
663,POL3,POD1,692,16,47,3,100.65003177234732,1816026.686540402,35,34:35.9,15.042896966459177,4.719144883067274,313,0,1,FALSE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.6666815466265381,High Risk
664,POL2,POD3,454,5,38,4,106.44689971401708,1688122.8138695522,36,34:35.9,11.602657949149027,9.589941197,181,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Container,TRUE,0.6006570018459282,Medium Risk
665,POL2,POD3,920,14,29,3,52.16627873,2073645.142978207,22,34:35.9,18.16590446,9.363393137631688,20,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.7996190070877245,High Risk
666,POL3,POD3,571,10,36,3,79.49792166027181,1545550.9442109577,21,34:35.9,7.843873350661144,5.851993940112612,109,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,TRUE,0.5270523705068941,Medium Risk
667,POL1,POD2,820,9,48,2,66.73712616758093,1426864.7769446482,28,34:35.9,13.034495243033186,8.293136867747986,189,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.4657928298234996,Medium Risk
668,POL1,POD1,314,13,34,6,136.9287769156557,1977564.8561042314,21,34:35.9,16.934928800473436,15.368367652609884,358,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,FALSE,0.7500764079201057,High Risk
669,POL2,POD3,569,11,26,9,104.88496542571178,1285706.557,22,34:35.9,8.609006517,2.3387356726597313,82,0,0,TRUE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Container,FALSE,0.3929465859876686,Medium Risk
670,POL2,POD3,211,9,11,9,98.80958886598437,1293907.1736737455,29,34:35.9,10.893457847624354,9.985392292941851,185,0,0,FALSE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.3971702781049868,Medium Risk
671,POL2,POD3,471,16,40,5,130.4297374872847,1871670.2288104314,31,34:35.9,11.773432866769195,7.260593866810438,146,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Container,TRUE,0.6954153035376673,High Risk
672,POL1,POD2,481,6,9,3,99.40358079721001,1283769.5785362523,36,34:35.9,13.538825520818698,16.229370547215815,161,0,1,TRUE,Irregular,Hazardous,Congested Areas,Compliant,Overdue,Partial,Container,TRUE,0.39193231787640326,Medium Risk
673,POL3,POD3,989,11,18,5,68.43429464791572,1614292.6985507126,32,34:35.9,12.059638100480646,14.053112004239207,194,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.5625247459784671,Medium Risk
674,POL3,POD2,350,17,26,3,100.74164753835682,1254599.6743328774,21,34:35.9,7.214989597471611,7.561100216580886,102,0,0,TRUE,Regular,Hazardous,Congested Areas,Non-Compliant,Overdue,Full,Bulk Carrier,TRUE,0.37688717008060385,Medium Risk
675,POL3,POD2,962,10,8,1,106.09468380844004,1531760.3382983983,39,34:35.9,0.070932842,13.09913152106473,362,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.5199321433417018,Medium Risk
676,POL1,POD2,308,13,30,3,73.08680316855137,1345200.2863474085,39,34:35.9,10.126003022022932,13.76236697804439,347,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Partial,Bulk Carrier,FALSE,0.4236393765335645,Medium Risk
677,POL3,POD2,656,15,40,5,102.19409743559112,1378699.5798758294,34,34:35.9,7.841920384,8.251274018296565,207,0,0,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.4409504100841681,Medium Risk
678,POL1,POD2,676,12,42,3,114.66340431683693,1904266.1258964716,34,34:35.9,13.186960857540006,7.428680715191632,260,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,TRUE,0.7122287224482367,High Risk
679,POL2,POD1,943,18,21,3,86.25899619685121,1127245.8839094457,17,34:35.9,8.306382809221574,13.531207282832568,35,0,0,FALSE,Irregular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Container,FALSE,0.3111447644857177,Low Risk
680,POL3,POD2,819,9,34,6,83.14154262,1299783.636349498,32,34:35.9,10.804299451866047,11.168808512568248,11,0,0,FALSE,Regular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.4002049240378302,Medium Risk
681,POL3,POD2,303,7,11,10,122.8050993,1467882.8589975089,20,34:35.9,15.477831805671517,10.345281507147504,242,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Up-To-Date,Partial,Container,FALSE,0.48698193222845504,Medium Risk
682,POL1,POD3,299,17,13,1,116.48449540657444,1849120.3772919434,22,34:35.9,7.650473683104066,17.491845440011144,108,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.683753194,High Risk
683,POL2,POD1,614,16,48,7,68.13723259684767,1691907.6600951739,31,34:35.9,14.51586247706055,6.354705446509172,181,0,1,TRUE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Container,TRUE,0.6026049029100063,Medium Risk
684,POL3,POD1,956,7,3,5,113.37522876598261,1910205.8480866838,14,34:35.9,8.028277646731944,6.7723680831671444,41,0,1,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Container,FALSE,0.7152727545173435,High Risk
685,POL1,POD3,958,14,33,3,110.60421474786777,1426297.8505426897,11,34:35.9,8.448198641625513,13.672753113627238,242,0,0,FALSE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.4655181519261124,Medium Risk
686,POL1,POD2,593,18,25,4,78.52167991248145,1420856.2632236492,20,34:35.9,7.151558431522812,12.881087112280573,286,0,1,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.46269209816015316,Medium Risk
687,POL3,POD1,499,5,6,5,88.11205570847152,1694282.4326288793,21,34:35.9,7.516664304480229,6.465245278327126,239,0,0,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,None,Bulk Carrier,TRUE,0.603809247,Medium Risk
688,POL2,POD2,600,6,20,6,90.45820212876791,1371030.7146589165,38,34:35.9,27.117742637907547,9.495021209918805,142,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.43697765442716047,Medium Risk
689,POL3,POD3,264,17,1,7,107.81218605498917,1717259.1652060202,12,34:35.9,8.965565886322414,11.30902483,229,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.61568625,Medium Risk
690,POL1,POD1,994,9,18,2,87.93527979098741,1401654.1346723645,18,34:35.9,21.04452465727239,11.18687453630706,142,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.4527782680827267,Medium Risk
691,POL1,POD2,335,14,24,7,107.7567445,1929602.1041023794,12,34:35.9,15.446219300401019,12.734826890018649,48,0,0,FALSE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,None,Container,TRUE,0.7252999899097529,High Risk
692,POL1,POD1,638,9,47,6,103.8452441061202,1767623.5538670418,38,34:35.9,8.843065973473157,8.785373635992876,218,0,0,FALSE,Regular,Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.6416983990678359,Medium Risk
693,POL2,POD1,531,8,21,8,111.55183788821155,2129095.8274080213,39,34:35.9,3.7124385408567573,8.606776129292982,337,0,0,TRUE,Irregular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Container,FALSE,0.8282642471853902,High Risk
694,POL1,POD2,513,5,37,2,69.22843656838239,1293711.3028031723,22,34:35.9,17.346081181556325,11.19396693456193,362,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.3970600165465007,Medium Risk
695,POL2,POD2,898,10,37,8,110.22290255012146,1608640.227,11,34:35.9,12.515447287511353,10.85761794979855,358,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.5596404500078193,Medium Risk
696,POL1,POD1,469,16,13,5,98.98979527661987,1460460.1504893699,21,34:35.9,9.145927753172895,7.424391311,310,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Overdue,None,Bulk Carrier,TRUE,0.4831367652629064,Medium Risk
697,POL2,POD3,432,15,45,8,100.3126713943535,1514554.3023285957,36,34:35.9,8.726792115983375,7.701861631748104,97,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.5110779397470047,Medium Risk
698,POL3,POD1,986,13,37,4,112.2757530988992,1926531.5023291572,14,34:35.9,10.91423934,11.037748181322717,66,0,1,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.7237201986717943,High Risk
699,POL2,POD3,345,13,16,6,113.19752882910777,1635693.498151055,35,34:35.9,17.84520785533045,4.0982726571584855,12,0,0,FALSE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.5735934,Medium Risk
700,POL3,POD1,370,17,38,7,98.47706125,1196206.7674148234,31,34:35.9,8.233993123,10.905733912212714,310,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.3467572001515609,Medium Risk
701,POL2,POD2,500,18,25,5,70.94379845574267,1410740.0050566331,31,34:35.9,19.023273506290067,7.779476015971291,300,0,0,TRUE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.45746890276329993,Medium Risk
702,POL3,POD3,426,12,46,5,111.41961258069145,1169848.9748614063,16,34:35.9,4.1897151108958255,6.921881903342002,302,0,1,FALSE,Regular,Non-Hazardous,Clear,Compliant,Overdue,Partial,Container,TRUE,0.3331568697430155,Medium Risk
703,POL2,POD3,915,7,21,5,153.6642180783008,724634.6414281537,17,34:35.9,11.671355912970606,13.841328785204311,196,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Overdue,Full,Container,FALSE,0.10336747666301445,Low Risk
704,POL3,POD1,406,10,8,6,112.81577926142766,565875.8306876963,35,34:35.9,11.800727864743227,10.167681513416643,27,0,1,TRUE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Up-To-Date,None,Container,TRUE,0.021397607020677476,Low Risk
705,POL1,POD1,758,6,47,3,56.67283872854047,939125.9843355702,13,34:35.9,22.88505890804051,11.404233311569435,214,0,0,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.21404134721892895,Low Risk
706,POL3,POD3,766,10,24,3,124.02077179171717,2119395.667,30,34:35.9,12.914606791418407,8.055723793,287,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,Partial,Bulk Carrier,TRUE,0.8232640739911821,High Risk
707,POL2,POD2,890,7,21,5,97.87110618,1508913.781935501,29,34:35.9,17.94139974814921,12.246181988129106,92,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Partial,Container,TRUE,0.5081489811331782,Medium Risk
708,POL1,POD3,243,6,6,8,79.09196193676102,1279131.0549803542,33,34:35.9,7.963075442029473,15.605656514203998,329,0,0,TRUE,Irregular,Non-Hazardous,Clear,Non-Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.3895286221643364,Medium Risk
709,POL1,POD3,777,18,8,7,80.71093026181704,1271803.1688080875,20,34:35.9,11.043693502679531,9.844629963,185,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.38575290000755086,Medium Risk
710,POL3,POD2,557,18,37,5,94.48872386421097,1902313.150561359,31,34:35.9,17.625878829887416,14.216140552269255,80,0,0,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Full,Bulk Carrier,TRUE,0.7112160092363212,High Risk
711,POL3,POD2,462,7,48,8,85.67062962253291,1603725.597282448,39,34:35.9,8.599672520127406,10.730924732384832,180,0,0,FALSE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.5570944153824241,Medium Risk
712,POL1,POD1,321,19,10,10,110.34919499561332,1746646.0757972468,10,34:35.9,9.653361388,9.276766433139954,210,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,Full,Bulk Carrier,TRUE,0.6308644172295136,Medium Risk
713,POL3,POD1,375,15,6,7,84.02609121113484,1463728.8228793703,35,34:35.9,2.955108396959954,9.478054305981267,164,0,1,TRUE,Irregular,Hazardous,Shallow Waters,Non-Compliant,Overdue,Full,Container,FALSE,0.48481382201830237,Medium Risk
714,POL1,POD1,372,19,26,5,87.72892309296334,1257400.7230506262,12,34:35.9,13.006702831767655,13.154784462605816,71,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Container,FALSE,0.378331229,Medium Risk
715,POL1,POD2,977,14,34,6,97.53741274564261,2008590.0010610316,14,34:35.9,6.122604712281461,12.826234120155885,124,0,0,FALSE,Regular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Bulk Carrier,TRUE,0.766066383,High Risk
716,POL3,POD3,715,11,21,6,125.2840465070615,1897716.0828483726,28,34:35.9,6.241140078247891,6.974033838478373,332,0,0,TRUE,Irregular,Hazardous,Clear,Compliant,Overdue,None,Container,TRUE,0.7088432048750825,High Risk
717,POL3,POD2,593,16,1,6,103.3306766,1750376.7823483825,30,34:35.9,8.462092919112742,8.635659941383947,299,0,0,TRUE,Regular,Hazardous,Congested Areas,Compliant,Overdue,Full,Bulk Carrier,FALSE,0.6327761339876581,Medium Risk
718,POL2,POD1,323,12,34,6,91.42833221157551,1872947.0762355172,24,34:35.9,13.327208384972455,15.054579803314581,229,0,0,TRUE,Irregular,Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,FALSE,0.6960532801884901,High Risk
719,POL3,POD3,956,17,20,5,87.76967741848915,1825412.299898943,24,34:35.9,7.070368332920072,8.783860107168989,2,1,2,FALSE,Regular,Hazardous,Shallow Waters,Compliant,Up-To-Date,Full,Bulk Carrier,FALSE,0.6715074727721893,High Risk
720,POL1,POD1,707,18,10,9,58.692357591012694,1645915.3477155308,38,34:35.9,16.91635952452841,12.497222022697336,118,0,0,FALSE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,Full,Bulk Carrier,FALSE,0.5788468564939048,Medium Risk
721,POL1,POD3,234,9,3,3,86.71459024054428,992138.0637733379,37,34:35.9,11.979437448297707,6.830721171982415,353,0,0,FALSE,Regular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.24139409462097694,Low Risk
722,POL2,POD2,678,11,17,5,77.05647927981613,1335727.8508661226,32,34:35.9,7.384976947156688,3.955304848251359,49,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Non-Compliant,Overdue,None,Bulk Carrier,TRUE,0.4187427575441446,Medium Risk
723,POL2,POD1,713,17,24,7,122.17839456214156,1713663.0148747582,15,34:35.9,16.99290149052464,2.098600330641501,11,0,0,TRUE,Irregular,Non-Hazardous,Congested Areas,Compliant,Up-To-Date,None,Bulk Carrier,FALSE,0.6138493217260889,Medium Risk
724,POL1,POD2,494,6,26,3,79.62713154953717,1494961.6814129716,29,34:35.9,17.983958680827968,7.797399377353112,191,0,0,TRUE,Irregular,Hazardous,Clear,Non-Compliant,Overdue,None,Container,FALSE,0.5009369943980265,Medium Risk
725,POL2,POD2,406,10,43,4,95.07955223466077,1280648.328189021,23,34:35.9,22.42626673631009,9.6950486,10,1,1,TRUE,Irregular,Non-Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,None,Container,FALSE,0.3903397773644302,Medium Risk
726,POL1,POD2,634,12,17,4,120.14407840414172,1216374.8178274254,28,34:35.9,10.510268818041338,9.656048627325635,266,0,0,TRUE,Regular,Hazardous,Shallow Waters,Compliant,Overdue,Full,Container,TRUE,0.3571616940682977,Medium Risk
727,POL3,POD3,341,10,18,3,102.66201516940815,1642847.2394656448,38,34:35.9,7.458107825709805,8.545315655069466,12,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Up-To-Date,None,Container,FALSE,0.5772752481671478,Medium Risk
728,POL1,POD2,246,9,41,8,129.5084074781414,1808778.8193814629,11,34:35.9,14.539751434553263,9.214577329206557,347,0,0,TRUE,Irregular,Non-Hazardous,Shallow Waters,Compliant,Overdue,None,Container,TRUE,0.6629538757094893,High Risk
729,POL2,POD2,949,18,18,6,90.33508915688716,1663610.141,39,34:35.9,9.299019284168057,4.893876508957264,144,0,0,FALSE,Regular,Hazardous,Congested Areas,Non-Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.5879937900624219,Medium Risk
730,POL3,POD3,946,18,38,4,111.68817021919617,1387389.4813533167,25,34:35.9,14.736418188280464,9.590300523199978,156,0,0,TRUE,Regular,Non-Hazardous,Clear,Compliant,Up-To-Date,Partial,Bulk Carrier,FALSE,0.44544250494828797,Medium Risk
731,POL1,POD2,546,13,42,4,129.66244137007027,1576004.8068022584,15,34:35.9,24.975439123409828,12.352535345163744,332,0,0,FALSE,Irregular,Hazardous,Congested Areas,Compliant,Up-To-Date,Partial,Bulk Carrier,TRUE,0.5428094397341277,Medium Risk
732,POL1,POD2,282,7,39,3,81.50759752163475,1727670.1488701426,20,34:35.9,3.623818121948659,8.924827568039515,229,0,1,TRUE,Regular,Hazardous,Clear,Non-Compliant,Up-To-Date,Full,Container,TRUE,0.6210551890223228,Medium Risk
733,POL2,POD2,718,14,13,7,98.51080102,1510150.9545372433,31,34:35.9,18.222095764320773,13.48741987733943,294,0,0,FALSE,Regular,Hazardous,Shallow Waters,Non-Compliant,Up-To-Date,Partial,Container,FALSE,0.5087898241746817,Medium Risk
